date,open,high,low,close,Volume USD
2/1/2024 14:30,191.35989379882812,191.88999938964844,191.10000610351562,191.44000244140625,1635656
2/1/2024 15:30,191.39999389648438,191.58999633789062,190.5,191.33999633789062,1202417
2/1/2024 16:30,191.27000427246094,191.5500030517578,191.14999389648438,191.40499877929688,487586
2/1/2024 17:30,191.32000732421875,191.38999938964844,191.0399932861328,191.2949981689453,420301
2/1/2024 18:30,191.0449981689453,191.31500244140625,190.9499969482422,191.30999755859375,595493
2/1/2024 19:30,190.86500549316406,191.09500122070312,190.84750366210938,191.06069946289062,429021
2/1/2024 20:30,190.72000122070312,190.9149932861328,190.69000244140625,190.88999938964844,864533
3/1/2024 14:30,188.7949981689453,189.86000061035156,188.2899932861328,188.77000427246094,2030140
3/1/2024 15:30,188.48500061035156,188.92999267578125,188.22000122070312,188.7899932861328,1504661
3/1/2024 16:30,188.36500549316406,188.5500030517578,188.21499633789062,188.49000549316406,747170
3/1/2024 17:30,188.5800018310547,188.61000061035156,188.16000366210938,188.36500549316406,547182
3/1/2024 18:30,188.9199981689453,188.9550018310547,188.17019653320312,188.5800018310547,657188
3/1/2024 19:30,189.1501007080078,189.25,188.55999755859375,188.9199981689453,1389596
3/1/2024 20:30,189.13999938964844,189.27000427246094,189.10000610351562,189.15499877929688,1312782
4/1/2024 14:30,189.67999267578125,189.7100067138672,188.69000244140625,189.0800018310547,1106796
4/1/2024 15:30,189.52999877929688,189.75,189.37010192871094,189.7397003173828,485018
4/1/2024 16:30,189.1999969482422,189.64999389648438,189.1699981689453,189.52999877929688,470764
4/1/2024 17:30,189.25,189.41000366210938,189.11500549316406,189.17999267578125,281536
4/1/2024 18:30,189.29989624023438,189.41000366210938,189.22000122070312,189.25,314942
4/1/2024 19:30,189.4600067138672,189.49000549316406,189.2550048828125,189.27999877929688,415604
4/1/2024 20:30,189.32000732421875,189.48500061035156,189.3000030517578,189.4600067138672,827861
5/1/2024 14:30,190.86000061035156,191.25999450683594,189.19000244140625,189.67999267578125,2274999
5/1/2024 15:30,189.99000549316406,191.13999938964844,189.9499969482422,190.86000061035156,1143821
5/1/2024 16:30,189.1699981689453,190.1300048828125,189.1300048828125,190.00999450683594,624053
5/1/2024 17:30,189.32000732421875,189.3699951171875,189.0800018310547,189.1699981689453,372654
5/1/2024 18:30,189.72000122070312,189.99000549316406,189.32000732421875,189.3300018310547,1241734
5/1/2024 19:30,189.4199981689453,189.81080627441406,189.375,189.72000122070312,433892
5/1/2024 20:30,189.36000061035156,189.48500061035156,189.2899932861328,189.4199981689453,1025924
8/1/2024 14:30,188.1300048828125,188.15499877929688,178.27999877929688,187.2100067138672,1922993
8/1/2024 15:30,188.4499969482422,188.74000549316406,188.1199951171875,188.16000366210938,958767
8/1/2024 16:30,188.09500122070312,188.49000549316406,188.0500030517578,188.4600067138672,488847
8/1/2024 17:30,187.82000732421875,188.0850067138672,187.76800537109375,188.0850067138672,857274
